book,chapter,verse,entity,label
,1,14,Zerubbabel,PERSON
,1,14,Shealtiel,GPE
,1,14,Judah,PERSON
,1,14,Joshua,PERSON
,1,14,Josedech,PERSON
,1,15,the four and twentieth day,DATE
,1,15,the sixth month,DATE
,1,15,the second year,DATE
,1,15,Darius,PERSON
,2,1,the seventh month,DATE
,2,1,twentieth day,DATE
,2,1,Haggai,PERSON
,2,2,Zerubbabel,PERSON
,2,2,Shealtiel,GPE
,2,2,Judah,PERSON
,2,2,Joshua,PERSON
,2,2,Josedech,PERSON
,2,3,first,ORDINAL
,2,4,Zerubbabel,PERSON
,2,4,O Joshua,PERSON
,2,4,Josedech,PERSON
,2,5,Egypt,GPE
,2,5,so,PERSON
,2,10,the four and twentieth day of the ninth month,DATE
,2,10,the second year,DATE
,2,10,Darius,ORG
,2,10,Haggai the prophet,PERSON
,2,12,one,CARDINAL
,2,13,Haggai,PERSON
,2,14,Haggai,PERSON
,2,14,So,PERSON
,2,14,so,PERSON
,2,14,so,PERSON
,2,15,this day,DATE
,2,16,those days,DATE
,2,16,one,CARDINAL
,2,16,twenty,CARDINAL
,2,16,ten,CARDINAL
,2,16,one,CARDINAL
,2,16,fifty,CARDINAL
,2,16,twenty,CARDINAL
,2,18,this day,DATE
,2,18,the four and twentieth day of the ninth month,DATE
,2,18,the day,DATE
,2,19,this day,DATE
,2,20,Haggai,PERSON
,2,20,the four and twentieth day of the month,DATE
,2,21,Zerubbabel,PERSON
,2,21,Judah,PERSON
,2,23,that day,DATE
,2,23,O Zerubbabel,PERSON
,2,23,Shealtiel,PERSON
,1,1,the eighth month,DATE
,1,1,the second year,DATE
,1,1,Darius,ORG
,1,1,Zechariah,PERSON
,1,1,Berechiah,ORG
,1,1,Iddo,PERSON
,1,6,so,PERSON
,1,7,four and twentieth day,DATE
,1,7,Sebat,LOC
,1,7,the second year,DATE
,1,7,Darius,ORG
,1,7,Zechariah,PERSON
,1,7,Berechiah,ORG
,1,7,Iddo,PERSON
,1,8,night,TIME
,1,12,on,PERSON
,1,12,Jerusalem,GPE
,1,12,on,PERSON
,1,12,Judah,GPE
,1,14,So,PERSON
,1,14,Jerusalem,GPE
,1,14,Zion,GPE
,1,16,Jerusalem,GPE
,1,16,Jerusalem,GPE
,1,17,Zion,GPE
,1,17,Jerusalem,GPE
,1,18,four,CARDINAL
,1,19,Judah,GPE
,1,19,Israel,GPE
,1,19,Jerusalem,GPE
,1,20,four,CARDINAL
,1,21,Judah,PERSON
,1,21,so,PERSON
,1,21,Gentiles,ORG
,1,21,Judah,GPE
,2,2,Jerusalem,GPE
,2,4,Jerusalem,GPE
,2,6,Ho,PERSON
,2,6,ho,PERSON
,2,6,four,CARDINAL
,2,7,O Zion,GPE
,2,7,daughter,PERSON
,2,7,Babylon,PERSON
,2,10,daughter,PERSON
,2,11,that day,DATE
,2,12,Judah,PERSON
,2,12,Jerusalem,GPE
,3,1,Joshua,PERSON
,3,1,Satan,PERSON
,3,2,Satan,PERSON
,3,2,Satan,PERSON
,3,2,Jerusalem,GPE
,3,3,Joshua,PERSON
,3,4,Behold,PERSON
,3,5,So,PERSON
,3,6,Joshua,PERSON
,3,8,O Joshua,PERSON
,3,8,BRANCH,ORG
,3,9,Joshua,PERSON
,3,9,one,CARDINAL
,3,9,seven,CARDINAL
,3,9,one day,DATE
,3,10,that day,DATE
,4,2,seven,CARDINAL
,4,2,seven,CARDINAL
,4,2,seven,CARDINAL
,4,3,two,CARDINAL
,4,4,So,PERSON
,4,5,Knowest,PERSON
,4,6,Zerubbabel,PERSON
,4,7,Zerubbabel,PERSON
,4,7,Grace,PERSON
,4,9,Zerubbabel,PERSON
,4,10,the day,DATE
,4,10,Zerubbabel,PERSON
,4,10,seven,CARDINAL
,4,11,two,CARDINAL
,4,12,two,CARDINAL
,4,12,two,CARDINAL
,4,13,Knowest,PERSON
,4,14,two,CARDINAL
,5,2,twenty cubits,QUANTITY
,5,2,ten cubits,QUANTITY
,5,3,on,PERSON
,5,3,on,PERSON
,5,5,Lift,PERSON
,5,6,ephah,PERSON
,5,7,ephah,PERSON
,5,8,ephah,PERSON
,5,9,two,CARDINAL
,5,9,ephah,PERSON
,5,10,ephah,PERSON
,5,11,Shinar,ORG
,6,1,four,CARDINAL
,6,1,between two,CARDINAL
,6,2,first,ORDINAL
,6,2,second,ORDINAL
,6,3,third,ORDINAL
,6,3,fourth,ORDINAL
,6,5,four,CARDINAL
,6,7,So,PERSON
,6,8,Behold,PERSON
,6,10,Heldai,GPE
,6,10,Tobijah,PERSON
,6,10,Jedaiah,ORG
,6,10,Babylon,GPE
,6,10,the same day,DATE
,6,10,Josiah,PERSON
,6,10,Zephaniah,PERSON
,6,11,Joshua,PERSON
,6,11,Josedech,PERSON
,6,12,BRANCH,ORG
,6,14,Helem,GPE
,6,14,Tobijah,PERSON
,6,14,Jedaiah,ORG
,6,14,Zephaniah,PERSON
,7,1,the fourth year,DATE
,7,1,Darius,PERSON
,7,1,Zechariah,PERSON
,7,1,the fourth day of the ninth month,DATE
,7,1,Chisleu,ORG
,7,2,Sherezer,PERSON
,7,2,Regemmelech,PERSON
,7,3,the fifth month,DATE
,7,3,so,PERSON
,7,5,the fifth and seventh month,DATE
,7,5,those seventy years,DATE
,7,7,Jerusalem,GPE
,7,8,Zechariah,PERSON
,7,13,so,PERSON
,8,2,Zion,GPE
,8,3,Jerusalem,GPE
,8,3,Jerusalem,GPE
,8,4,Jerusalem,GPE
,8,6,these days,DATE
,8,8,Jerusalem,GPE
,8,9,these days,DATE
,8,9,the day,DATE
,8,11,the former days,DATE
,8,13,Judah,GPE
,8,13,Israel,GPE
,8,13,so,PERSON
,8,15,So,PERSON
,8,15,these days,DATE
,8,15,Jerusalem,GPE
,8,15,Judah,PERSON
,8,19,the fourth month,DATE
,8,19,fifth,ORDINAL
,8,19,seventh,ORDINAL
,8,19,Judah,PERSON
,8,21,one,CARDINAL
,8,22,Jerusalem,GPE
,8,23,those days,DATE
,8,23,ten,CARDINAL
,8,23,Jew,NORP
,9,1,Hadrach,GPE
,9,1,Damascus,GPE
,9,1,Israel,GPE
,9,2,Hamath,ORG
,9,2,Tyrus,PERSON
,9,2,Zidon,PERSON
,9,3,Tyrus,PERSON
,9,5,Gaza,GPE
,9,5,Ekron,ORG
,9,5,Gaza,GPE
,9,5,Ashkelon,PERSON
,9,6,Ashdod,GPE
,9,6,Philistines,PRODUCT
,9,7,Judah,GPE
,9,7,Ekron,ORG
,9,9,daughter,PERSON
,9,9,Zion,GPE
,9,9,daughter,PERSON
,9,9,Jerusalem,GPE
,9,10,Ephraim,PERSON
,9,10,Jerusalem,GPE
,9,13,Judah,PERSON
,9,13,Ephraim,PERSON
,9,13,O Zion,GPE
,9,13,Greece,GPE
,9,16,that day,DATE
,10,1,so,PERSON
,10,1,one,CARDINAL
,10,3,Judah,GPE
,10,5,on,PERSON
,10,6,Judah,PERSON
,10,6,Joseph,PERSON
,10,7,Ephraim,PERSON
,10,10,Egypt,GPE
,10,10,Assyria,GPE
,10,10,Gilead,GPE
,10,10,Lebanon,GPE
,10,11,Assyria,LOC
,10,11,Egypt,GPE
,11,1,Lebanon,GPE
,11,2,Bashan,GPE
,11,3,Jordan,GPE
,11,5,Blessed,PERSON
,11,7,two,CARDINAL
,11,7,"Beauty,",WORK_OF_ART
,11,8,Three,CARDINAL
,11,8,one month,DATE
,11,10,"Beauty,",WORK_OF_ART
,11,11,that day,DATE
,11,11,so,PERSON
,11,12,So,PERSON
,11,12,thirty,CARDINAL
,11,13,thirty,CARDINAL
,11,14,Judah,GPE
,11,14,Israel,GPE
,11,17,leaveth,PERSON
,12,1,Israel,GPE
,12,2,Jerusalem,GPE
,12,2,Judah,PERSON
,12,2,Jerusalem,GPE
,12,3,that day,DATE
,12,3,Jerusalem,GPE
,12,4,that day,DATE
,12,4,Judah,GPE
,12,5,Judah,PERSON
,12,5,Jerusalem,GPE
,12,6,that day,DATE
,12,6,Judah,GPE
,12,6,on,PERSON
,12,6,on,PERSON
,12,6,Jerusalem,GPE
,12,6,Jerusalem,GPE
,12,7,Judah,GPE
,12,7,first,ORDINAL
,12,7,David,PERSON
,12,7,Jerusalem,GPE
,12,7,Judah,PERSON
,12,8,that day,DATE
,12,8,Jerusalem,GPE
,12,8,that day,DATE
,12,8,David,PERSON
,12,8,David,PERSON
,12,9,that day,DATE
,12,9,Jerusalem,GPE
,12,10,David,PERSON
,12,10,Jerusalem,GPE
,12,10,one,CARDINAL
,12,11,that day,DATE
,12,11,Jerusalem,GPE
,12,11,Hadadrimmon,PERSON
,12,11,Megiddon,GPE
,12,12,David,PERSON
,12,12,Nathan,ORG
,12,13,Levi,PERSON
,12,13,Shimei,ORG
,13,1,that day,DATE
,13,1,David,PERSON
,13,1,Jerusalem,GPE
,13,2,that day,DATE
,13,4,that day,DATE
,13,6,one,CARDINAL
,13,8,two,CARDINAL
,13,8,third,ORDINAL
,13,9,third,ORDINAL
,13,9,on,PERSON
,14,1,the day,DATE
,14,2,Jerusalem,GPE
,14,2,half,CARDINAL
,14,3,the day,DATE
,14,4,that day,DATE
,14,4,Jerusalem,GPE
,14,4,on,PERSON
,14,4,half,CARDINAL
,14,4,half,CARDINAL
,14,5,Azal,PERSON
,14,5,the days,DATE
,14,5,Uzziah,PERSON
,14,5,Judah,PERSON
,14,6,that day,DATE
,14,7,one day,DATE
,14,7,evening,TIME
,14,8,that day,DATE
,14,8,Jerusalem,GPE
,14,8,half,CARDINAL
,14,8,half,CARDINAL
,14,8,summer,DATE
,14,8,winter,DATE
,14,9,that day,DATE
,14,9,one,CARDINAL
,14,10,Geba,GPE
,14,10,Rimmon,PERSON
,14,10,Jerusalem,GPE
,14,10,Benjamin,PERSON
,14,10,first,ORDINAL
,14,10,Hananeel,PERSON
,14,11,Jerusalem,GPE
,14,12,Jerusalem,GPE
,14,13,that day,DATE
,14,13,on,PERSON
,14,14,Judah,PERSON
,14,14,Jerusalem,GPE
,14,15,so,PERSON
,14,16,Jerusalem,GPE
,14,16,year,DATE
,14,17,Jerusalem,GPE
,14,18,Egypt,GPE
,14,19,Egypt,GPE
,14,20,that day,DATE
,14,21,Jerusalem,GPE
,14,21,Judah,GPE
,14,21,that day,DATE
,14,21,Canaanite,NORP
,1,1,Israel,GPE
,1,1,Malachi,PERSON
,1,2,Esau Jacob's,PERSON
,1,2,Jacob,PERSON
,1,3,Esau,PERSON
,1,5,Israel,GPE
,1,10,on,PERSON
,1,11,Gentiles,ORG
,1,13,Ye,PERSON
,1,13,Behold,PERSON
,2,3,one,CARDINAL
,2,4,Levi,PERSON
,2,8,Levi,PERSON
,2,11,Judah,PERSON
,2,11,Israel,GPE
,2,11,Jerusalem,GPE
,2,11,Judah,PERSON
,2,11,daughter,PERSON
,2,12,Jacob,PERSON
,2,16,Israel,GPE
,2,16,one,CARDINAL
,2,17,Ye,PERSON
,3,2,the day,DATE
,3,3,Levi,PERSON
,3,4,Judah,GPE
,3,4,Jerusalem,GPE
,3,4,the days of old,DATE
,3,6,Jacob,PERSON
,3,7,the days,DATE
,3,13,so,PERSON
,3,14,Ye,PERSON
,3,17,that day,DATE
,3,17,serveth,PERSON
,4,1,the day,DATE
,4,1,the day,DATE
,4,3,the day,DATE
,4,4,Moses,PERSON
,4,4,Horeb,GPE
,4,4,Israel,GPE
,4,5,Elijah,PERSON
,1,1,Jesus Christ,PERSON
,1,1,David,PERSON
,1,1,Abraham,PERSON
,1,2,Abraham,PERSON
,1,2,Isaac,PERSON
,1,2,Isaac,PERSON
,1,2,Jacob,PERSON
,1,2,Jacob,PERSON
,1,2,Judas,PERSON
,1,3,Judas,PERSON
,1,3,Phares,NORP
,1,3,Zara of Thamar,ORG
,1,3,Phares,LOC
,1,3,begat Aram,PERSON
,1,4,Aram,PERSON
,1,4,Aminadab,PERSON
,1,4,Aminadab,ORG
,1,4,Naasson,ORG
,1,4,Naasson,ORG
,1,4,Salmon,PRODUCT
,1,5,Salmon begat Booz of Rachab,PRODUCT
,1,5,Booz begat Obed,ORG
,1,5,Ruth,PERSON
,1,5,Obed,PERSON
,1,5,Jesse,PERSON
,1,6,Jesse,PERSON
,1,6,David,PERSON
,1,6,David,PERSON
,1,6,Solomon,PERSON
,1,6,Urias,ORG
,1,7,Solomon,PERSON
,1,7,Roboam,PERSON
,1,7,Roboam begat Abia,PERSON
,1,7,Abia,ORG
,1,7,Asa,PERSON
,1,8,Asa,PERSON
,1,8,Josaphat,ORG
,1,8,Joram,ORG
,1,8,Joram begat Ozias,ORG
,1,9,Ozias begat Joatham,ORG
,1,9,Joatham,ORG
,1,9,Achaz,ORG
,1,9,Achaz begat Ezekias,PRODUCT
,1,10,Ezekias,PERSON
,1,10,Manasses,PERSON
,1,10,Amon,PERSON
,1,10,Amon begat Josias,PERSON
,1,11,Josias,PERSON
,1,11,Jechonias,PERSON
,1,11,Babylon,PERSON
,1,12,Babylon,GPE
,1,12,Jechonias,PERSON
,1,12,Zorobabel,GPE
,1,13,Zorobabel,GPE
,1,13,Abiud,PRODUCT
,1,13,Abiud begat Eliakim,PRODUCT
,1,13,Eliakim,PERSON
,1,13,Azor,PERSON
,1,14,Azor,PERSON
,1,14,Sadoc,ORG
,1,14,Sadoc,ORG
,1,14,Achim,ORG
,1,14,Achim,PERSON
,1,14,Eliud,ORG
,1,15,Eliud,ORG
,1,15,Eleazar,PERSON
,1,15,Eleazar,PERSON
,1,15,Matthan,GPE
,1,15,Matthan,GPE
,1,15,Jacob,PERSON
,1,16,Jacob,PERSON
,1,16,Joseph,PERSON
,1,16,Mary,PERSON
,1,16,Jesus,PERSON
,1,16,Christ,ORG
,1,17,So,PERSON
,1,17,Abraham,PERSON
,1,17,David,PERSON
,1,17,fourteen,CARDINAL
,1,17,David,PERSON
,1,17,Babylon,GPE
,1,17,fourteen,CARDINAL
,1,17,Babylon,GPE
,1,17,fourteen,CARDINAL
,1,18,Jesus Christ,PERSON
,1,18,on,PERSON
,1,18,Mary,PERSON
,1,18,Joseph,PERSON
,1,18,the Holy Ghost,WORK_OF_ART
,1,19,Joseph,PERSON
,1,19,put,PERSON
,1,20,on,PERSON
,1,20,Joseph,PERSON
,1,20,David,PERSON
,1,20,Mary,PERSON
,1,20,the Holy Ghost,FAC
,1,21,JESUS,PERSON
,1,23,Emmanuel,PERSON
,1,24,Joseph,PERSON
,1,25,JESUS,PERSON
,2,1,Jesus,PERSON
,2,1,Bethlehem,GPE
,2,1,Judaea,ORG
,2,1,the days,DATE
,2,1,Herod,PERSON
,2,1,Jerusalem,GPE
,2,2,Jews,NORP
,2,3,Herod,PERSON
,2,3,Jerusalem,GPE
,2,5,Bethlehem,GPE
,2,5,Judaea,ORG
,2,6,Bethlehem,ORG
,2,6,Juda,PERSON
,2,6,Juda,PERSON
,2,6,Israel,GPE
,2,7,Herod,PERSON
,2,8,Bethlehem,ORG
,2,11,Mary,PERSON
,2,12,Herod,PERSON
,2,13,Joseph,PERSON
,2,13,Egypt,GPE
,2,13,Herod,PERSON
,2,14,night,TIME
,2,14,Egypt,GPE
,2,15,death,PERSON
,2,15,Herod,PERSON
,2,15,Egypt,GPE
,2,16,Herod,PERSON
,2,16,Bethlehem,GPE
,2,16,two years old,DATE
,2,17,Jeremy the prophet,PERSON
,2,18,Rama,PERSON
,2,18,Rachel,PERSON
,2,19,Herod,PERSON
,2,19,Joseph,PERSON
,2,19,Egypt,GPE
,2,20,Israel,GPE
,2,21,Israel,GPE
,2,22,Archelaus,PERSON
,2,22,Judaea,ORG
,2,22,Herod,PERSON
,2,22,Galilee,LOC
,2,23,Nazareth,PERSON
,2,23,Nazarene,GPE
,3,1,those days,DATE
,3,1,John,PERSON
,3,1,Baptist,GPE
,3,1,Judaea,ORG
,3,3,Esaias,PERSON
,3,3,one,CARDINAL
,3,4,John,PERSON
,3,5,Jerusalem,GPE
,3,5,Judaea,ORG
,3,5,Jordan,GPE
,3,6,Jordan,GPE
,3,9,Abraham,PERSON
,3,9,Abraham,PERSON
,3,11,the Holy Ghost,WORK_OF_ART
,3,13,Jesus,PERSON
,3,13,Galilee,GPE
,3,13,Jordan,GPE
,3,13,John,PERSON
,3,14,John,PERSON
,3,15,Jesus,PERSON
,3,15,so,PERSON
,3,16,Jesus,PERSON
,3,17,Son,PERSON
,4,1,Jesus,PERSON
,4,1,Spirit,ORG
,4,2,forty days,DATE
,4,2,forty nights,DATE
,4,5,on,PERSON
,4,7,Jesus,PERSON
,4,10,Jesus,PERSON
,4,10,Satan,PERSON
,4,11,leaveth,PERSON
,4,12,Jesus,PERSON
,4,12,John,PERSON
,4,12,Galilee,GPE
,4,13,Nazareth,PERSON
,4,13,Capernaum,GPE
,4,13,the sea coast,LOC
,4,13,Zabulon and Nephthalim,FAC
,4,14,Esaias,PERSON
,4,15,Zabulon,ORG
,4,15,Nephthalim,ORG
,4,15,Jordan,GPE
,4,15,Gentiles,ORG
,4,16,death,PERSON
,4,17,Jesus,PERSON
,4,18,Jesus,PERSON
,4,18,Galilee,GPE
,4,18,two,CARDINAL
,4,18,Simon,PERSON
,4,18,Peter,PERSON
,4,18,Andrew,PERSON
,4,21,on,PERSON
,4,21,two,CARDINAL
,4,21,James,PERSON
,4,21,Zebedee,PERSON
,4,21,John,PERSON
,4,21,Zebedee,PERSON
,4,23,Jesus,PERSON
,4,23,Galilee,GPE
,4,24,Syria,GPE
,4,25,Galilee,GPE
,4,25,Decapolis,ORG
,4,25,Jerusalem,GPE
,4,25,Judaea,ORG
,4,25,Jordan,GPE
,5,12,so,PERSON
,5,14,on,PERSON
,5,15,put,PERSON
,5,15,on,PERSON
,5,16,so,PERSON
,5,18,one,CARDINAL
,5,18,one,CARDINAL
,5,19,one,CARDINAL
,5,19,so,PERSON
,5,21,Ye,PERSON
,5,22,Raca,PERSON
,5,24,first,ORDINAL
,5,27,Ye,PERSON
,5,28,on,PERSON
,5,31,put,PERSON
,5,32,put,PERSON
,5,35,Jerusalem,GPE
,5,37,Yea,PERSON
,5,37,Nay,PERSON
,5,38,Ye,PERSON
,5,39,on,PERSON
,5,41,a mile,QUANTITY
,5,43,Ye,PERSON
,5,44,Love,WORK_OF_ART
,5,45,on,PERSON
,5,45,on,PERSON
,5,45,on,PERSON
,5,45,on,PERSON
,5,47,so,PERSON
,6,4,seeth,PERSON
,6,6,seeth,PERSON
,6,9,Hallowed,PERSON
,6,11,this day,DATE
,6,11,daily,DATE
,6,24,two,CARDINAL
,6,24,Ye,PERSON
,6,25,put,PERSON
,6,25,on,PERSON
,6,27,one cubit,QUANTITY
,6,29,Solomon,PERSON
,6,30,so,PERSON
,6,31,Wherewithal,ORG
,6,32,Gentiles,ORG
,6,34,morrow,DATE
,6,34,the day,DATE
,7,3,considerest,PERSON
,7,5,first,ORDINAL
,7,12,so,PERSON
,7,13,the strait gate,FAC
,7,17,so,PERSON
,7,22,that day,DATE
,7,28,Jesus,PERSON
,8,3,Jesus,PERSON
,8,3,put,PERSON
,8,4,Jesus,PERSON
,8,4,Moses,PERSON
,8,5,Jesus,PERSON
,8,5,Capernaum,ORG
,8,7,Jesus,PERSON
,8,10,Jesus,PERSON
,8,10,so,PERSON
,8,10,Israel,GPE
,8,11,Abraham,PERSON
,8,11,Isaac,PERSON
,8,11,Jacob,PERSON
,8,13,Jesus,PERSON
,8,13,so,PERSON
,8,13,the selfsame hour,TIME
,8,14,Jesus,PERSON
,8,14,Peter,PERSON
,8,17,Esaias,PERSON
,8,18,Jesus,PERSON
,8,20,Jesus,PERSON
,8,20,Son,PERSON
,8,21,first,ORDINAL
,8,22,Jesus,PERSON
,8,28,Gergesenes,PRODUCT
,8,28,two,CARDINAL
,8,28,so,PERSON
,8,29,Jesus,PERSON
,8,29,Son,PERSON
,8,31,So,PERSON
,8,34,Jesus,PERSON
,9,2,on,PERSON
,9,2,Jesus,PERSON
,9,2,Son,PERSON
,9,4,Jesus,PERSON
,9,6,Son,PERSON
,9,6,on,PERSON
,9,6,thine house,ORG
,9,9,Jesus,PERSON
,9,9,Matthew,PERSON
,9,10,Jesus,PERSON
,9,12,Jesus,PERSON
,9,14,John,PERSON
,9,15,Jesus,PERSON
,9,15,the days,DATE
,9,16,put,PERSON
,9,17,put,PERSON
,9,17,put,PERSON
,9,18,daughter,PERSON
,9,19,Jesus,PERSON
,9,19,so,PERSON
,9,20,twelve years,DATE
,9,22,Jesus,PERSON
,9,22,Daughter,PERSON
,9,22,that hour,TIME
,9,23,Jesus,PERSON
,9,25,put,PERSON
,9,27,Jesus,PERSON
,9,27,two,CARDINAL
,9,27,David,PERSON
,9,27,on,PERSON
,9,28,Jesus,PERSON
,9,28,Yea,PERSON
,9,30,Jesus,PERSON
,9,33,so,PERSON
,9,33,Israel,GPE
,9,35,Jesus,PERSON
,9,36,on,PERSON
,10,1,twelve,CARDINAL
,10,2,twelve,CARDINAL
,10,2,first,ORDINAL
,10,2,Simon,PERSON
,10,2,Peter,PERSON
,10,2,Andrew,PERSON
,10,2,James,PERSON
,10,2,Zebedee,PERSON
,10,2,John,PERSON
,10,3,Philip,PERSON
,10,3,Bartholomew,PERSON
,10,3,Thomas,PERSON
,10,3,Matthew,PERSON
,10,3,James,PERSON
,10,3,Alphaeus,ORG
,10,3,Lebbaeus,GPE
,10,3,Thaddaeus,GPE
,10,4,Simon,PERSON
,10,4,Canaanite,NORP
,10,4,Judas Iscariot,PERSON
,10,5,twelve,CARDINAL
,10,5,Jesus,PERSON
,10,5,Gentiles,ORG
,10,6,Israel,GPE
,10,10,two,CARDINAL
,10,15,Sodom,GPE
,10,15,Gomorrha,PERSON
,10,15,the day,DATE
,10,18,Gentiles,PRODUCT
,10,21,death,PERSON
,10,21,put,PERSON
,10,21,death,PERSON
,10,23,Ye,PERSON
,10,23,Israel,GPE
,10,23,Son,PERSON
,10,25,Beelzebub,PERSON
,10,29,two,CARDINAL
,10,29,one,CARDINAL
,10,29,on,PERSON
,10,34,on,PERSON
,10,35,daughter,PERSON
,10,35,daughter,PERSON
,10,37,daughter,PERSON
,10,42,one,CARDINAL
,11,1,Jesus,PERSON
,11,1,twelve,CARDINAL
,11,2,John,PERSON
,11,2,two,CARDINAL
,11,4,Jesus,PERSON
,11,4,John,PERSON
,11,7,Jesus,PERSON
,11,7,John,PERSON
,11,10,Behold,PERSON
,11,11,John,PERSON
,11,11,Baptist,GPE
,11,12,the days,DATE
,11,12,John,PERSON
,11,12,Baptist,GPE
,11,13,John,PERSON
,11,14,Elias,PERSON
,11,18,John,PERSON
,11,21,Chorazin,PERSON
,11,21,Bethsaida,PERSON
,11,21,Tyre,GPE
,11,21,Sidon,GPE
,11,22,Tyre,PERSON
,11,22,Sidon,GPE
,11,22,the day,DATE
,11,23,Capernaum,PERSON
,11,23,Sodom,GPE
,11,23,this day,DATE
,11,24,Sodom,GPE
,11,24,the day,DATE
,11,25,Jesus,PERSON
,11,26,so,PERSON
,11,26,so,PERSON
,11,27,Son,PERSON
,11,27,Son,PERSON
,11,27,Son,PERSON
,12,1,Jesus,PERSON
,12,1,on,PERSON
,12,3,David,PERSON
,12,5,on,PERSON
,12,5,the sabbath days,DATE
,12,6,one,CARDINAL
,12,8,the sabbath day,DATE
,12,10,on,PERSON
,12,10,the sabbath days,DATE
,12,11,one,CARDINAL
,12,11,on,PERSON
,12,11,the sabbath day,DATE
,12,11,on,PERSON
,12,12,on,PERSON
,12,12,the sabbath days,DATE
,12,15,Jesus,PERSON
,12,17,Esaias,PERSON
,12,18,put,PERSON
,12,18,Gentiles,PRODUCT
,12,21,Gentiles,ORG
,12,23,David,PERSON
,12,24,Beelzebub,PERSON
,12,25,Jesus,PERSON
,12,26,Satan,PERSON
,12,26,Satan,PERSON
,12,27,Beelzebub,PERSON
,12,29,one,CARDINAL
,12,29,first,ORDINAL
,12,31,the Holy Ghost,FAC
,12,32,Son,PERSON
,12,32,the Holy Ghost,FAC
,12,36,the day,DATE
,12,39,Jonas,PERSON
,12,40,Jonas,PERSON
,12,40,three days,DATE
,12,40,three nights,TIME
,12,40,so,PERSON
,12,40,three days,DATE
,12,40,three nights,TIME
,12,41,Nineveh,GPE
,12,41,Jonas,PERSON
,12,41,Jonas,PERSON
,12,42,Solomon,PERSON
,12,42,Solomon,PERSON
,12,45,seven,CARDINAL
,12,45,first,ORDINAL
,12,45,so,PERSON
,13,1,The same day,DATE
,13,1,Jesus,PERSON
,13,2,so,PERSON
,13,2,on,PERSON
,13,3,Behold,PERSON
,13,14,Esaias,PERSON
,13,19,one,CARDINAL
,13,23,some sixty,CARDINAL
,13,24,put,PERSON
,13,27,So,PERSON
,13,29,Nay,PERSON
,13,30,Gather,PERSON
,13,30,first,ORDINAL
,13,31,put,PERSON
,13,32,so,PERSON
,13,33,three,CARDINAL
,13,34,Jesus,PERSON
,13,36,Jesus,PERSON
,13,37,Son,PERSON
,13,40,so,PERSON
,13,46,one,CARDINAL
,13,49,So,PERSON
,13,51,Jesus,PERSON
,13,51,Yea,PERSON
,13,53,Jesus,PERSON
,13,55,Mary,PERSON
,13,55,James,PERSON
,13,55,Joses,PERSON
,13,55,Simon,PERSON
,13,55,Judas,PERSON
,13,57,Jesus,PERSON
,14,1,Herod,PERSON
,14,1,Jesus,PERSON
,14,2,John,PERSON
,14,2,Baptist,GPE
,14,3,Herod,PERSON
,14,3,on,PERSON
,14,3,John,PERSON
,14,3,put,PERSON
,14,3,Herodias,PERSON
,14,3,Philip,PERSON
,14,4,John,PERSON
,14,5,put,PERSON
,14,5,death,PERSON
,14,6,Herod,PERSON
,14,6,daughter,PERSON
,14,6,Herodias,PERSON
,14,6,Herod,PERSON
,14,7,Whereupon,ORG
,14,8,John Baptist's,PERSON
,14,10,John,PERSON
,14,12,Jesus,PERSON
,14,13,Jesus,PERSON
,14,13,on,PERSON
,14,14,Jesus,PERSON
,14,15,evening,TIME
,14,16,Jesus,PERSON
,14,17,five,CARDINAL
,14,17,two,CARDINAL
,14,19,on,PERSON
,14,19,five,CARDINAL
,14,19,two,CARDINAL
,14,20,twelve,CARDINAL
,14,21,about five thousand,CARDINAL
,14,22,Jesus,PERSON
,14,25,fourth,ORDINAL
,14,25,Jesus,PERSON
,14,25,on,PERSON
,14,26,on,PERSON
,14,27,Jesus,PERSON
,14,28,Peter,PERSON
,14,28,on,PERSON
,14,29,Peter,PERSON
,14,29,on,PERSON
,14,29,Jesus,PERSON
,14,31,Jesus,PERSON
,14,34,Gennesaret,PERSON
,15,1,Jesus,PERSON
,15,1,Jerusalem,GPE
,15,4,death,PERSON
,15,7,Esaias,PERSON
,15,12,Knowest,PERSON
,15,15,Peter,PERSON
,15,16,Jesus,PERSON
,15,21,Jesus,PERSON
,15,21,Tyre,GPE
,15,21,Sidon,GPE
,15,22,Canaan,GPE
,15,22,on,PERSON
,15,22,David,PERSON
,15,22,daughter,PERSON
,15,24,Israel,GPE
,15,28,Jesus,PERSON
,15,28,daughter,PERSON
,15,28,that very hour,TIME
,15,29,Jesus,PERSON
,15,29,Galilee,GPE
,15,30,Jesus,PERSON
,15,31,Israel,GPE
,15,32,Jesus,PERSON
,15,32,on,PERSON
,15,32,three days,DATE
,15,33,so,PERSON
,15,33,so,PERSON
,15,34,Jesus,PERSON
,15,34,Seven,CARDINAL
,15,35,on,PERSON
,15,36,seven,CARDINAL
,15,37,seven,CARDINAL
,15,38,four thousand,CARDINAL
,15,39,Magdala,ORG
,16,1,Sadducees,ORG
,16,2,evening,TIME
,16,4,Jonas,PERSON
,16,6,Jesus,PERSON
,16,6,Sadducees,ORG
,16,8,Jesus,PERSON
,16,9,five,CARDINAL
,16,9,five thousand,CARDINAL
,16,10,seven,CARDINAL
,16,10,four thousand,CARDINAL
,16,11,Sadducees,ORG
,16,12,Sadducees,ORG
,16,13,Jesus,PERSON
